unit_index,selected,characters,event_count,A,E,I,O,U,original_record_or_text
1672,0,383,15,0.666878582156,0.390629804852,0.201661949485,0.481647892516,-0.281396244017,"{""blur_score"":0.121207,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":5e-06,""edge_density"":0.090343,""foreground_ratio"":0.04634,""frame_difference"":1e-06,""frame_id"":1671,""luma_std"":0.685543,""mean_hue"":0.237945,""mean_luma"":0.753572,""mean_saturation"":0.151926,""mean_value"":0.790205,""motion_energy"":0.0,""scene_cut_score"":1.5e-05,""texture_entropy"":0.528946,""timestamp_ms"":83550}"
1673,0,401,15,0.759638224373,0.357813654931,0.262479875202,0.302057091049,-0.460718820111,"{""blur_score"":0.121015,""change_center_x"":0.840376,""change_center_y"":0.106443,""color_shift"":4.4e-05,""edge_density"":0.090343,""foreground_ratio"":0.04634,""frame_difference"":3e-05,""frame_id"":1672,""luma_std"":0.685513,""mean_hue"":0.237927,""mean_luma"":0.753575,""mean_saturation"":0.151924,""mean_value"":0.790213,""motion_energy"":0.000117,""scene_cut_score"":0.000241,""texture_entropy"":0.528848,""timestamp_ms"":83600}"
1674,0,401,15,0.759299805171,0.358437737927,0.263302767263,0.302007360769,-0.461206504392,"{""blur_score"":0.121273,""change_center_x"":0.84507,""change_center_y"":0.106443,""color_shift"":5.3e-05,""edge_density"":0.090382,""foreground_ratio"":0.04634,""frame_difference"":6.1e-05,""frame_id"":1673,""luma_std"":0.685629,""mean_hue"":0.237943,""mean_luma"":0.75355,""mean_saturation"":0.151929,""mean_value"":0.790184,""motion_energy"":0.000234,""scene_cut_score"":0.000527,""texture_entropy"":0.528921,""timestamp_ms"":83650}"
1675,0,383,15,0.666806787224,0.390672479046,0.201619700003,0.481639697908,-0.281392030261,"{""blur_score"":0.121265,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1e-05,""edge_density"":0.090382,""foreground_ratio"":0.04634,""frame_difference"":2e-06,""frame_id"":1674,""luma_std"":0.685624,""mean_hue"":0.237911,""mean_luma"":0.753552,""mean_saturation"":0.151927,""mean_value"":0.790186,""motion_energy"":0.0,""scene_cut_score"":2.9e-05,""texture_entropy"":0.528983,""timestamp_ms"":83700}"
1676,0,401,15,0.759420422297,0.358373139693,0.263420068288,0.302140806718,-0.461223605856,"{""blur_score"":0.121089,""change_center_x"":0.84507,""change_center_y"":0.106443,""color_shift"":5.3e-05,""edge_density"":0.090343,""foreground_ratio"":0.046379,""frame_difference"":6.4e-05,""frame_id"":1675,""luma_std"":0.68547,""mean_hue"":0.237917,""mean_luma"":0.753586,""mean_saturation"":0.151911,""mean_value"":0.790222,""motion_energy"":0.00035,""scene_cut_score"":0.000542,""texture_entropy"":0.528888,""timestamp_ms"":83750}"
1677,0,389,15,0.666897693678,0.390690312937,0.201619612164,0.481957846507,-0.281471437845,"{""blur_score"":0.121051,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":4.3e-05,""edge_density"":0.090382,""foreground_ratio"":0.046379,""frame_difference"":1.6e-05,""frame_id"":1676,""luma_std"":0.685494,""mean_hue"":0.237965,""mean_luma"":0.753571,""mean_saturation"":0.151928,""mean_value"":0.790213,""motion_energy"":0.0,""scene_cut_score"":0.000284,""texture_entropy"":0.529012,""timestamp_ms"":83800}"
1678,0,376,15,0.666972838233,0.390638022459,0.201698465493,0.481719417417,-0.281501503036,"{""blur_score"":0.121051,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":0.0,""edge_density"":0.090382,""foreground_ratio"":0.046379,""frame_difference"":0.0,""frame_id"":1677,""luma_std"":0.685494,""mean_hue"":0.237965,""mean_luma"":0.753571,""mean_saturation"":0.151928,""mean_value"":0.790213,""motion_energy"":0.0,""scene_cut_score"":0.0,""texture_entropy"":0.529012,""timestamp_ms"":83850}"
1679,0,403,15,0.759499287094,0.358490529842,0.263325605682,0.301947339844,-0.461649747809,"{""blur_score"":0.121183,""change_center_x"":0.846009,""change_center_y"":0.105882,""color_shift"":3.2e-05,""edge_density"":0.090537,""foreground_ratio"":0.046417,""frame_difference"":4.2e-05,""frame_id"":1678,""luma_std"":0.685521,""mean_hue"":0.237966,""mean_luma"":0.753564,""mean_saturation"":0.151943,""mean_value"":0.790207,""motion_energy"":0.000195,""scene_cut_score"":0.00074,""texture_entropy"":0.529004,""timestamp_ms"":83900}"
1680,0,401,15,0.759911616067,0.356557569385,0.259933253771,0.303421038907,-0.458960035168,"{""blur_score"":0.121255,""change_center_x"":0.829706,""change_center_y"":0.106188,""color_shift"":9.6e-05,""edge_density"":0.09046,""foreground_ratio"":0.04634,""frame_difference"":8.6e-05,""frame_id"":1679,""luma_std"":0.685573,""mean_hue"":0.23793,""mean_luma"":0.753556,""mean_saturation"":0.151983,""mean_value"":0.790196,""motion_energy"":0.000428,""scene_cut_score"":0.000857,""texture_entropy"":0.529033,""timestamp_ms"":83950}"
1681,0,387,15,0.666732213794,0.390769185988,0.201551152382,0.481825769105,-0.281347196866,"{""blur_score"":0.121249,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":3.4e-05,""edge_density"":0.090498,""foreground_ratio"":0.046301,""frame_difference"":4e-06,""frame_id"":1680,""luma_std"":0.685571,""mean_hue"":0.237891,""mean_luma"":0.753558,""mean_saturation"":0.151974,""mean_value"":0.790204,""motion_energy"":0.0,""scene_cut_score"":0.000202,""texture_entropy"":0.529004,""timestamp_ms"":84000}"
1682,0,385,15,0.6667159427,0.390837987841,0.201456141042,0.481958087435,-0.281393188079,"{""blur_score"":0.121244,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2.2e-05,""edge_density"":0.090576,""foreground_ratio"":0.046379,""frame_difference"":8e-06,""frame_id"":1681,""luma_std"":0.685569,""mean_hue"":0.237886,""mean_luma"":0.753552,""mean_saturation"":0.151981,""mean_value"":0.7902,""motion_energy"":0.0,""scene_cut_score"":0.000318,""texture_entropy"":0.529014,""timestamp_ms"":84050}"
1683,0,403,15,0.759109008152,0.35848220525,0.26289248715,0.302394632588,-0.460835196296,"{""blur_score"":0.121453,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":7.8e-05,""edge_density"":0.090421,""foreground_ratio"":0.046379,""frame_difference"":7.5e-05,""frame_id"":1682,""luma_std"":0.685759,""mean_hue"":0.237881,""mean_luma"":0.753514,""mean_saturation"":0.152028,""mean_value"":0.790164,""motion_energy"":0.00035,""scene_cut_score"":0.000997,""texture_entropy"":0.528678,""timestamp_ms"":84100}"
1684,0,401,15,0.759322783142,0.358298466278,0.263245156286,0.301598006621,-0.461199902868,"{""blur_score"":0.12148,""change_center_x"":0.84507,""change_center_y"":0.106092,""color_shift"":5.5e-05,""edge_density"":0.090421,""foreground_ratio"":0.04634,""frame_difference"":4.8e-05,""frame_id"":1683,""luma_std"":0.685602,""mean_hue"":0.237865,""mean_luma"":0.753543,""mean_saturation"":0.151971,""mean_value"":0.790186,""motion_energy"":0.000312,""scene_cut_score"":0.000349,""texture_entropy"":0.528775,""timestamp_ms"":84150}"
1685,0,381,15,0.666618358812,0.390702866185,0.201511468241,0.48150403499,-0.28123340761,"{""blur_score"":0.121478,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.8e-05,""edge_density"":0.090421,""foreground_ratio"":0.04634,""frame_difference"":4e-06,""frame_id"":1684,""luma_std"":0.6856,""mean_hue"":0.237866,""mean_luma"":0.753546,""mean_saturation"":0.151958,""mean_value"":0.79019,""motion_energy"":0.0,""scene_cut_score"":5.5e-05,""texture_entropy"":0.52866,""timestamp_ms"":84200}"
1686,0,381,15,0.666639868256,0.390697992314,0.201485717138,0.481541330889,-0.281256641049,"{""blur_score"":0.121465,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":3e-05,""edge_density"":0.090421,""foreground_ratio"":0.046379,""frame_difference"":7e-06,""frame_id"":1685,""luma_std"":0.6856,""mean_hue"":0.237896,""mean_luma"":0.753541,""mean_saturation"":0.151971,""mean_value"":0.79019,""motion_energy"":0.0,""scene_cut_score"":9.3e-05,""texture_entropy"":0.528656,""timestamp_ms"":84250}"
1687,0,403,15,0.759813934589,0.358139897062,0.263362444133,0.301014041403,-0.461917988106,"{""blur_score"":0.121237,""change_center_x"":0.845853,""change_center_y"":0.105042,""color_shift"":3.2e-05,""edge_density"":0.090382,""foreground_ratio"":0.046417,""frame_difference"":4.3e-05,""frame_id"":1686,""luma_std"":0.685622,""mean_hue"":0.237901,""mean_luma"":0.75354,""mean_saturation"":0.151981,""mean_value"":0.790191,""motion_energy"":0.000234,""scene_cut_score"":0.000394,""texture_entropy"":0.528647,""timestamp_ms"":84300}"
1688,0,402,15,0.731258523113,0.341443316703,0.186206200059,0.391154144576,-0.353896899526,"{""blur_score"":0.120998,""change_center_x"":0.504695,""change_center_y"":0.235294,""color_shift"":9.6e-05,""edge_density"":0.090421,""foreground_ratio"":0.046028,""frame_difference"":5.8e-05,""frame_id"":1687,""luma_std"":0.685579,""mean_hue"":0.237904,""mean_luma"":0.75359,""mean_saturation"":0.15188,""mean_value"":0.790189,""motion_energy"":0.000234,""scene_cut_score"":0.000601,""texture_entropy"":0.528531,""timestamp_ms"":84350}"
1689,0,402,15,0.760080029413,0.357686511707,0.263236569157,0.301012244639,-0.461834194775,"{""blur_score"":0.121066,""change_center_x"":0.844644,""change_center_y"":0.103896,""color_shift"":7e-05,""edge_density"":0.090304,""foreground_ratio"":0.046028,""frame_difference"":6.6e-05,""frame_id"":1688,""luma_std"":0.685588,""mean_hue"":0.237929,""mean_luma"":0.753592,""mean_saturation"":0.151891,""mean_value"":0.790195,""motion_energy"":0.000428,""scene_cut_score"":0.000821,""texture_entropy"":0.528446,""timestamp_ms"":84400}"
1690,0,402,15,0.759176202977,0.358322799303,0.263391455656,0.302376549523,-0.46069508739,"{""blur_score"":0.121055,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":9.2e-05,""edge_density"":0.090187,""foreground_ratio"":0.04595,""frame_difference"":7.1e-05,""frame_id"":1689,""luma_std"":0.685539,""mean_hue"":0.237903,""mean_luma"":0.753593,""mean_saturation"":0.151883,""mean_value"":0.790198,""motion_energy"":0.00035,""scene_cut_score"":0.000891,""texture_entropy"":0.528541,""timestamp_ms"":84450}"
1691,0,377,15,0.666731503992,0.390636739587,0.201988579031,0.481517134459,-0.281131318139,"{""blur_score"":0.121055,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":0.0,""edge_density"":0.090187,""foreground_ratio"":0.04595,""frame_difference"":0.0,""frame_id"":1690,""luma_std"":0.685539,""mean_hue"":0.237904,""mean_luma"":0.753593,""mean_saturation"":0.151883,""mean_value"":0.790198,""motion_energy"":0.0,""scene_cut_score"":1e-06,""texture_entropy"":0.528541,""timestamp_ms"":84500}"
1692,0,379,15,0.666730303681,0.390637758394,0.201988154068,0.481517574362,-0.281131100399,"{""blur_score"":0.121055,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1e-06,""edge_density"":0.090187,""foreground_ratio"":0.04595,""frame_difference"":0.0,""frame_id"":1691,""luma_std"":0.685539,""mean_hue"":0.237902,""mean_luma"":0.753593,""mean_saturation"":0.151884,""mean_value"":0.790198,""motion_energy"":0.0,""scene_cut_score"":3e-06,""texture_entropy"":0.528541,""timestamp_ms"":84550}"
1693,0,403,15,0.762436861891,0.355840558799,0.262457144046,0.297692871038,-0.464378253951,"{""blur_score"":0.12091,""change_center_x"":0.843505,""change_center_y"":0.098039,""color_shift"":4.6e-05,""edge_density"":0.090304,""foreground_ratio"":0.046028,""frame_difference"":2.4e-05,""frame_id"":1692,""luma_std"":0.685502,""mean_hue"":0.237945,""mean_luma"":0.753602,""mean_saturation"":0.151847,""mean_value"":0.790194,""motion_energy"":0.000117,""scene_cut_score"":0.000561,""texture_entropy"":0.528501,""timestamp_ms"":84600}"
1694,0,403,15,0.759022172762,0.358541037575,0.263483891375,0.302023342656,-0.46095553022,"{""blur_score"":0.121146,""change_center_x"":0.84507,""change_center_y"":0.106443,""color_shift"":6.4e-05,""edge_density"":0.090382,""foreground_ratio"":0.046028,""frame_difference"":6.2e-05,""frame_id"":1693,""luma_std"":0.685645,""mean_hue"":0.237907,""mean_luma"":0.753572,""mean_saturation"":0.151883,""mean_value"":0.790165,""motion_energy"":0.000234,""scene_cut_score"":0.000674,""texture_entropy"":0.528399,""timestamp_ms"":84650}"
1695,0,387,15,0.666518268733,0.390800132329,0.201786267071,0.481720916167,-0.281124833349,"{""blur_score"":0.121143,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2.8e-05,""edge_density"":0.090421,""foreground_ratio"":0.045989,""frame_difference"":7e-06,""frame_id"":1694,""luma_std"":0.685637,""mean_hue"":0.237884,""mean_luma"":0.753567,""mean_saturation"":0.151897,""mean_value"":0.790168,""motion_energy"":0.0,""scene_cut_score"":0.000208,""texture_entropy"":0.528557,""timestamp_ms"":84700}"
1696,0,403,15,0.758930914972,0.358645806491,0.263515932184,0.302761165753,-0.460579588656,"{""blur_score"":0.120961,""change_center_x"":0.844484,""change_center_y"":0.107143,""color_shift"":6.4e-05,""edge_density"":0.090265,""foreground_ratio"":0.046028,""frame_difference"":6.6e-05,""frame_id"":1695,""luma_std"":0.685473,""mean_hue"":0.237868,""mean_luma"":0.753602,""mean_saturation"":0.15188,""mean_value"":0.790209,""motion_energy"":0.000312,""scene_cut_score"":0.000924,""texture_entropy"":0.528514,""timestamp_ms"":84750}"
1697,0,377,15,0.666750776267,0.39067019897,0.201967342595,0.481554410918,-0.281225219272,"{""blur_score"":0.12096,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1e-06,""edge_density"":0.090265,""foreground_ratio"":0.046028,""frame_difference"":0.0,""frame_id"":1696,""luma_std"":0.685473,""mean_hue"":0.237868,""mean_luma"":0.753602,""mean_saturation"":0.15188,""mean_value"":0.79021,""motion_energy"":0.0,""scene_cut_score"":2e-06,""texture_entropy"":0.528514,""timestamp_ms"":84800}"
1698,0,377,15,0.666747574602,0.390672744013,0.201969271494,0.481549031603,-0.281222876144,"{""blur_score"":0.120957,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":0.0,""edge_density"":0.090265,""foreground_ratio"":0.046028,""frame_difference"":0.0,""frame_id"":1697,""luma_std"":0.685474,""mean_hue"":0.237868,""mean_luma"":0.753602,""mean_saturation"":0.151881,""mean_value"":0.79021,""motion_energy"":0.0,""scene_cut_score"":2e-06,""texture_entropy"":0.528493,""timestamp_ms"":84850}"
1699,0,401,15,0.759529630603,0.358227796991,0.263234713569,0.301547191487,-0.461574974462,"{""blur_score"":0.12109,""change_center_x"":0.84507,""change_center_y"":0.105042,""color_shift"":6.1e-05,""edge_density"":0.09046,""foreground_ratio"":0.046067,""frame_difference"":4.6e-05,""frame_id"":1698,""luma_std"":0.685496,""mean_hue"":0.237873,""mean_luma"":0.753591,""mean_saturation"":0.151888,""mean_value"":0.790202,""motion_energy"":0.000156,""scene_cut_score"":0.000938,""texture_entropy"":0.528429,""timestamp_ms"":84900}"
1700,0,402,15,0.759509077031,0.356809089265,0.260375651534,0.303715417495,-0.458552559457,"{""blur_score"":0.120859,""change_center_x"":0.829706,""change_center_y"":0.106952,""color_shift"":8e-05,""edge_density"":0.090382,""foreground_ratio"":0.046067,""frame_difference"":8.6e-05,""frame_id"":1699,""luma_std"":0.685465,""mean_hue"":0.237847,""mean_luma"":0.753594,""mean_saturation"":0.151873,""mean_value"":0.790198,""motion_energy"":0.000428,""scene_cut_score"":0.000824,""texture_entropy"":0.528431,""timestamp_ms"":84950}"
1701,0,380,15,0.666706149752,0.390736024258,0.201950586779,0.481586723478,-0.281293030438,"{""blur_score"":0.120863,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1e-06,""edge_density"":0.090382,""foreground_ratio"":0.046067,""frame_difference"":0.0,""frame_id"":1700,""luma_std"":0.685464,""mean_hue"":0.237848,""mean_luma"":0.753593,""mean_saturation"":0.151872,""mean_value"":0.790198,""motion_energy"":0.0,""scene_cut_score"":4e-06,""texture_entropy"":0.528431,""timestamp_ms"":85000}"
1702,0,378,15,0.666706563895,0.390735680685,0.201950450863,0.481583905589,-0.281292482281,"{""blur_score"":0.120865,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":0.0,""edge_density"":0.090382,""foreground_ratio"":0.046067,""frame_difference"":0.0,""frame_id"":1701,""luma_std"":0.685464,""mean_hue"":0.237848,""mean_luma"":0.753593,""mean_saturation"":0.151872,""mean_value"":0.790198,""motion_energy"":0.0,""scene_cut_score"":1e-06,""texture_entropy"":0.528431,""timestamp_ms"":85050}"
1703,0,403,15,0.759152141648,0.358391576093,0.263343211546,0.302096404568,-0.460808932856,"{""blur_score"":0.121074,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":6.6e-05,""edge_density"":0.090343,""foreground_ratio"":0.046067,""frame_difference"":7.3e-05,""frame_id"":1702,""luma_std"":0.685638,""mean_hue"":0.237863,""mean_luma"":0.753557,""mean_saturation"":0.151933,""mean_value"":0.790166,""motion_energy"":0.00035,""scene_cut_score"":0.000611,""texture_entropy"":0.528434,""timestamp_ms"":85100}"
1704,0,401,15,0.758525347926,0.358879453468,0.263523894018,0.302958563537,-0.460243979882,"{""blur_score"":0.121064,""change_center_x"":0.8444,""change_center_y"":0.108043,""color_shift"":7.6e-05,""edge_density"":0.090421,""foreground_ratio"":0.046067,""frame_difference"":5.1e-05,""frame_id"":1703,""luma_std"":0.685506,""mean_hue"":0.237883,""mean_luma"":0.753578,""mean_saturation"":0.151891,""mean_value"":0.790189,""motion_energy"":0.000273,""scene_cut_score"":0.00064,""texture_entropy"":0.528493,""timestamp_ms"":85150}"
1705,0,385,15,0.666598752117,0.390758820325,0.201769595771,0.481779810982,-0.281209692739,"{""blur_score"":0.121073,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2.6e-05,""edge_density"":0.09046,""foreground_ratio"":0.046067,""frame_difference"":4e-06,""frame_id"":1704,""luma_std"":0.685499,""mean_hue"":0.237896,""mean_luma"":0.75358,""mean_saturation"":0.151874,""mean_value"":0.790194,""motion_energy"":0.0,""scene_cut_score"":0.000186,""texture_entropy"":0.528619,""timestamp_ms"":85200}"
1706,0,385,15,0.666625029023,0.390737807242,0.201792997912,0.481773816844,-0.281212506111,"{""blur_score"":0.121054,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2.8e-05,""edge_density"":0.090421,""foreground_ratio"":0.046067,""frame_difference"":3e-06,""frame_id"":1705,""luma_std"":0.685502,""mean_hue"":0.237911,""mean_luma"":0.753579,""mean_saturation"":0.151873,""mean_value"":0.79019,""motion_energy"":0.0,""scene_cut_score"":0.000186,""texture_entropy"":0.52861,""timestamp_ms"":85250}"
